date,volume,dis_efas5,e0_emo1,pr_emo1,ta_emo1
2006-11-04,,0.0,0.57,0.0,11.89
2006-11-05,,0.0,0.9,0.3,13.46
2006-11-06,,0.0,0.38,0.0,11.5
2006-11-07,,0.0,0.37,0.0,12.21
2006-11-08,,0.0,0.76,0.1,14.41
2006-11-09,,0.0,0.5,0.02,13.93
2006-11-10,,0.0,0.37,0.0,14.63
2006-11-11,,0.0,0.34,0.1,11.27
2006-11-12,,0.0,0.49,0.2,11.62
2006-11-13,,0.0,0.37,0.1,11.1
2006-11-14,,0.0,0.33,0.0,10.42
2006-11-15,,0.0,0.4,0.0,11.51
2006-11-16,,0.31,1.28,0.41,16.02
2006-11-17,,0.15,0.69,4.17,13.06
2006-11-18,,0.02,0.38,0.09,9.83
2006-11-19,,0.0,0.38,0.0,11.9
2006-11-20,,0.0,0.46,0.0,12.97
2006-11-21,,0.0,0.59,0.0,12.18
2006-11-22,,0.0,0.99,0.0,13.62
2006-11-23,,0.0,1.23,0.0,14.15
2006-11-24,,0.0,0.41,0.0,13.15
2006-11-25,,0.0,0.91,0.04,16.3
2006-11-26,,0.0,0.69,0.0,14.69
2006-11-27,,0.0,0.3,0.0,12.4
2006-11-28,,0.0,0.33,0.0,10.51
2006-11-29,,0.0,0.23,0.01,8.78
2006-11-30,,0.0,0.06,0.0,6.44
2006-12-01,,0.0,0.11,0.08,4.82
2006-12-02,,0.0,0.23,0.0,7.76
2006-12-03,,0.0,0.36,0.0,11.51
2006-12-04,,0.0,0.32,0.0,11.29
2006-12-05,,0.62,0.47,0.0,13.37
2006-12-06,,0.95,0.35,7.89,13.07
2006-12-07,,0.23,0.67,3.08,8.4
2006-12-08,,0.31,0.52,2.35,8.39
2006-12-09,,0.04,0.77,1.17,8.09
2006-12-10,,0.01,0.54,0.0,6.01
2006-12-11,,0.01,0.17,0.0,3.64
2006-12-12,,0.0,0.07,0.0,2.43
2006-12-13,,0.0,0.2,0.0,2.73
2006-12-14,,0.0,0.0,0.0,1.89
2006-12-15,,0.0,0.16,0.0,1.71
2006-12-16,,0.0,0.06,0.02,2.85
2006-12-17,,0.0,0.16,0.0,3.86
2006-12-18,,0.0,0.17,0.2,3.01
2006-12-19,,0.0,0.23,0.15,3.8
2006-12-20,,0.0,0.15,0.0,1.3
2006-12-21,,0.0,0.14,0.08,0.75
2006-12-22,,0.0,0.07,0.0,-0.83
2006-12-23,,0.01,0.1,0.1,-0.14
2006-12-24,,0.01,0.13,0.35,2.74
2006-12-25,,0.0,0.14,0.0,1.34
2006-12-26,,0.0,0.14,0.0,2.84
2006-12-27,,0.0,0.34,0.0,1.25
2006-12-28,,0.0,0.32,0.08,0.41
2006-12-29,,0.0,0.35,0.1,0.18
2006-12-30,,0.0,0.31,0.0,0.31
2006-12-31,,0.0,0.17,0.1,3.22
2007-01-01,,0.0,0.28,0.0,6.34
2007-01-02,,0.0,0.49,0.0,8.46
2007-01-03,,0.0,1.0,0.0,6.95
2007-01-04,,0.0,0.28,0.0,5.13
2007-01-05,,0.0,0.44,0.0,5.7
2007-01-06,,0.0,0.38,0.0,6.15
2007-01-07,,0.0,0.15,0.0,5.25
2007-01-08,,0.0,0.28,0.08,4.16
2007-01-09,,0.0,0.11,0.1,4.83
2007-01-10,,0.0,0.17,0.09,5.91
2007-01-11,,0.0,0.17,0.1,6.62
2007-01-12,,0.0,0.27,0.1,4.84
2007-01-13,,0.0,0.3,0.1,4.43
2007-01-14,,0.0,0.36,0.2,4.95
2007-01-15,,0.0,0.34,0.08,3.51
2007-01-16,,0.0,0.27,0.02,8.92
2007-01-17,,0.0,0.35,0.02,5.73
2007-01-18,,0.0,0.09,0.19,6.42
2007-01-19,,0.0,0.26,0.02,8.14
2007-01-20,,0.0,0.5,0.0,10.79
2007-01-21,,0.0,0.16,0.2,7.38
2007-01-22,,0.09,0.17,0.0,6.34
2007-01-23,,0.04,0.38,1.61,7.45
2007-01-24,,0.01,1.57,0.0,4.05
2007-01-25,,0.03,1.13,0.1,3.45
2007-01-26,,0.01,0.07,0.42,-0.01
2007-01-27,,0.0,0.2,0.0,-0.95
2007-01-28,,0.0,0.37,0.0,-0.19
2007-01-29,,0.0,0.16,0.0,-1.07
2007-01-30,,0.54,0.31,0.0,3.45
2007-01-31,,0.29,0.21,5.41,4.94
2007-02-01,,0.05,0.37,0.0,4.93
2007-02-02,,0.01,0.16,0.0,4.32
2007-02-03,,0.0,0.14,0.0,2.65
2007-02-04,,0.0,0.26,0.09,5.75
2007-02-05,,0.0,0.29,0.1,4.46
2007-02-06,,0.0,0.31,0.08,5.78
2007-02-07,,0.0,0.23,0.09,4.63
2007-02-08,,0.2,0.47,0.0,9.8
2007-02-09,,0.61,0.51,3.68,6.95
2007-02-10,,0.1,0.81,4.07,8.2
2007-02-11,,0.01,0.95,0.2,9.74
2007-02-12,,0.2,0.86,0.0,14.45
2007-02-13,,0.04,0.79,2.68,9.14
2007-02-14,,0.04,0.87,0.0,11.65
2007-02-15,,0.01,0.99,1.02,8.59
2007-02-16,,0.0,0.96,0.0,8.99
2007-02-17,,0.0,2.37,0.0,14.8
2007-02-18,,0.0,1.12,0.52,9.52
2007-02-19,,0.0,0.5,0.0,6.21
2007-02-20,,0.0,0.72,0.11,8.23
2007-02-21,,0.0,0.74,0.0,10.91
2007-02-22,,0.0,0.64,0.0,8.15
2007-02-23,,0.0,0.6,0.0,8.75
2007-02-24,,0.0,1.32,0.0,11.15
2007-02-25,,0.0,1.17,0.0,11.14
2007-02-26,,0.0,1.26,0.18,9.58
2007-02-27,,0.0,2.1,0.09,10.34
2007-02-28,,0.0,2.01,0.0,14.52
2007-03-01,,0.0,1.56,0.0,13.02
2007-03-02,,0.0,2.17,0.0,13.17
2007-03-03,,0.0,2.38,0.0,15.29
2007-03-04,,0.0,1.84,0.0,14.59
2007-03-05,,0.0,2.43,0.0,15.84
2007-03-06,,0.0,2.68,0.0,12.85
2007-03-07,,0.48,1.35,0.0,10.27
2007-03-08,,0.07,1.65,4.91,8.94
2007-03-09,,0.01,3.27,0.0,9.65
2007-03-10,,0.0,2.24,0.0,11.15
2007-03-11,,0.0,3.44,0.0,11.35
2007-03-12,,0.0,3.24,0.0,11.8
2007-03-13,,0.0,2.13,0.0,10.04
2007-03-14,,0.0,2.26,0.0,12.27
2007-03-15,,0.0,2.27,0.0,13.4
2007-03-16,,0.0,1.79,0.0,15.18
2007-03-17,,0.0,2.28,0.02,12.69
2007-03-18,,0.0,3.49,0.0,11.41
2007-03-19,,0.0,3.25,0.0,13.77
2007-03-20,,0.0,2.54,0.0,5.94
2007-03-21,,0.0,2.67,0.15,4.62
2007-03-22,,0.0,2.64,0.0,5.87
2007-03-23,,0.0,3.22,0.0,6.32
2007-03-24,,0.0,3.86,0.0,11.55
2007-03-25,,0.0,3.92,0.0,8.02
2007-03-26,,0.0,2.03,0.0,9.87
2007-03-27,,0.0,2.23,0.0,11.15
2007-03-28,,0.1,1.58,0.42,9.18
2007-03-29,,0.04,1.52,2.13,9.22
2007-03-30,,0.04,2.66,0.0,11.26
2007-03-31,,0.56,2.68,2.11,11.13
2007-04-01,,0.86,2.09,7.77,10.75
2007-04-02,,2.73,1.91,2.99,11.66
2007-04-03,,0.7,1.87,11.38,11.12
2007-04-04,,0.49,1.31,3.65,7.9
2007-04-05,,0.58,2.51,5.16,10.7
2007-04-06,,0.1,1.84,4.36,10.01
2007-04-07,,0.01,1.97,0.0,11.48
2007-04-08,,0.0,2.1,0.0,11.42
2007-04-09,,0.0,3.05,0.3,13.45
2007-04-10,,0.0,2.19,0.2,12.32
2007-04-11,,0.0,2.41,0.49,13.43
2007-04-12,,0.25,2.56,0.0,14.02
2007-04-13,,0.2,1.79,5.92,12.87
2007-04-14,,0.07,1.85,2.4,13.19
2007-04-15,,0.01,2.1,0.95,14.47
2007-04-16,,0.0,2.92,0.28,16.02
2007-04-17,,0.0,4.21,0.65,18.75
2007-04-18,,0.0,3.23,0.22,17.33
2007-04-19,,0.0,3.96,0.0,18.62
2007-04-20,,0.0,4.34,0.0,18.36
2007-04-21,,0.0,3.99,0.0,18.73
2007-04-22,,0.0,4.44,0.55,19.05
2007-04-23,,0.0,4.29,0.0,19.0
2007-04-24,,0.0,4.74,0.0,20.76
2007-04-25,,0.0,5.2,0.0,20.81
2007-04-26,,0.0,4.5,0.0,18.93
2007-04-27,,0.0,3.81,0.0,17.38
2007-04-28,,0.01,3.7,0.16,17.55
2007-04-29,,0.01,2.67,1.19,15.45
2007-04-30,,0.27,3.1,0.01,16.1
2007-05-01,,0.06,3.4,4.85,16.55
2007-05-02,,0.01,1.83,0.36,9.54
2007-05-03,,0.02,3.29,0.0,14.32
2007-05-04,,0.01,3.07,2.03,14.12
2007-05-05,,0.0,4.48,0.02,15.58
2007-05-06,,0.0,5.21,0.0,15.79
2007-05-07,,0.0,6.38,0.0,16.48
2007-05-08,,0.0,6.29,0.0,17.47
2007-05-09,,0.0,7.79,0.2,21.56
2007-05-10,,0.0,7.08,0.0,21.95
2007-05-11,,0.0,6.26,0.0,23.2
2007-05-12,,0.0,6.16,0.4,21.33
2007-05-13,,0.0,5.99,0.0,22.78
2007-05-14,,0.02,5.33,1.89,19.45
2007-05-15,,0.0,4.85,0.52,13.85
2007-05-16,,0.0,5.51,0.0,16.48
2007-05-17,,0.0,5.24,0.0,16.39
2007-05-18,,0.0,4.54,0.0,19.05
2007-05-19,,0.58,7.31,0.0,23.8
2007-05-20,,0.09,2.96,8.03,17.98
2007-05-21,,0.01,5.41,0.0,21.35
2007-05-22,,0.0,6.1,0.0,20.39
2007-05-23,,0.0,4.54,0.0,21.85
2007-05-24,,0.0,4.49,0.0,22.25
2007-05-25,,0.09,7.17,0.0,22.59
2007-05-26,,0.04,4.57,3.62,21.03
2007-05-27,,0.01,5.13,0.1,16.32
2007-05-28,,0.0,7.34,0.12,16.18
2007-05-29,,0.0,6.71,0.0,12.06
2007-05-30,,0.0,7.22,0.0,17.55
2007-05-31,,0.0,5.94,0.0,21.84
2007-06-01,,0.0,4.81,0.0,17.32
2007-06-02,,0.0,6.67,0.0,16.05
2007-06-03,,0.0,8.45,0.0,19.65
2007-06-04,,0.0,6.37,0.0,22.09
2007-06-05,,0.11,5.21,0.8,20.06
2007-06-06,,0.03,4.3,3.38,18.75
2007-06-07,,0.01,5.53,0.0,22.25
2007-06-08,,0.0,6.67,0.0,23.92
2007-06-09,,0.0,7.79,0.1,26.18
2007-06-10,,0.0,6.78,0.01,25.88
2007-06-11,,0.0,5.36,0.03,23.03
2007-06-12,,0.0,7.19,0.0,24.04
2007-06-13,,0.01,6.03,0.11,25.42
2007-06-14,,0.03,7.07,2.34,24.95
2007-06-15,,0.04,5.31,2.4,22.89
2007-06-16,,0.11,5.96,0.1,21.77
2007-06-17,,0.09,3.78,4.04,20.87
2007-06-18,,0.01,4.05,0.1,22.09
2007-06-19,,0.0,4.49,0.0,22.83
2007-06-20,,0.0,7.73,0.0,24.78
2007-06-21,,0.0,6.33,0.0,22.77
2007-06-22,,0.0,6.74,0.0,21.81
2007-06-23,,0.0,6.62,0.0,20.66
2007-06-24,,0.0,6.52,0.0,22.93
2007-06-25,,0.0,7.05,0.6,24.15
2007-06-26,,0.0,7.75,0.0,19.98
2007-06-27,,0.0,7.53,0.0,18.86
2007-06-28,,0.0,7.49,0.0,20.16
2007-06-29,,0.0,6.76,0.0,23.48
2007-06-30,,0.0,7.49,0.0,25.71
2007-07-01,,0.0,7.85,0.0,27.19
2007-07-02,,0.0,5.57,0.57,23.55
2007-07-03,,0.0,7.32,0.0,23.21
2007-07-04,,0.0,7.0,0.0,25.04
2007-07-05,,0.0,7.85,0.0,18.97
2007-07-06,,0.0,7.84,0.0,22.9
2007-07-07,,0.0,8.24,0.0,26.11
2007-07-08,,0.0,8.26,0.0,27.26
2007-07-09,,0.0,9.35,0.0,25.54
2007-07-10,,0.0,9.11,0.2,19.5
2007-07-11,,0.0,8.29,0.0,19.95
2007-07-12,,0.0,8.14,0.0,21.75
2007-07-13,,0.0,7.36,0.05,24.05
2007-07-14,,0.0,7.93,0.0,25.49
2007-07-15,,0.0,7.94,0.0,25.03
2007-07-16,,0.0,7.81,0.0,25.22
2007-07-17,,0.0,7.58,0.0,27.42
2007-07-18,,0.0,6.6,0.0,26.98
2007-07-19,,0.0,7.06,0.0,25.84
2007-07-20,,0.0,7.29,0.0,25.67
2007-07-21,,3.81,6.43,1.33,22.78
2007-07-22,,0.13,4.29,25.18,21.41
2007-07-23,,0.02,4.52,0.0,22.71
2007-07-24,,0.01,6.17,0.0,24.29
2007-07-25,,0.0,8.46,0.0,22.65
2007-07-26,,0.0,7.13,0.0,25.3
2007-07-27,,0.0,7.83,0.0,27.83
2007-07-28,,0.0,7.38,0.0,27.53
2007-07-29,,0.0,8.26,0.0,26.7
2007-07-30,,0.0,7.22,0.0,26.46
2007-07-31,,0.0,9.34,0.0,26.82
2007-08-01,,0.0,8.57,0.0,27.59
2007-08-02,,0.0,5.96,0.0,26.77
2007-08-03,,0.0,5.92,0.0,23.85
2007-08-04,,0.0,6.79,0.0,25.12
2007-08-05,,0.0,7.53,0.0,27.96
2007-08-06,,0.0,7.05,0.65,28.25
2007-08-07,,0.0,5.18,0.98,23.59
2007-08-08,,0.0,3.15,0.75,19.41
2007-08-09,,0.0,6.58,0.0,19.7
2007-08-10,,0.0,6.82,0.15,20.48
2007-08-11,,0.0,6.35,0.0,21.89
2007-08-12,,0.0,6.6,0.0,25.71
2007-08-13,,0.0,4.58,0.01,22.86
2007-08-14,,0.0,5.49,0.0,24.37
2007-08-15,,0.0,6.43,0.0,27.05
2007-08-16,,0.0,6.97,0.0,26.79
2007-08-17,,0.0,6.36,0.0,20.95
2007-08-18,,0.0,5.2,0.0,22.51
2007-08-19,,0.0,4.54,0.0,23.94
2007-08-20,,0.0,6.94,0.0,21.17
2007-08-21,,0.0,6.08,0.0,20.61
2007-08-22,,0.0,6.98,0.0,19.23
2007-08-23,,0.0,3.8,0.0,19.51
2007-08-24,,0.0,4.38,0.0,20.46
2007-08-25,,0.0,4.35,0.0,22.32
2007-08-26,,0.0,4.88,0.55,25.8
2007-08-27,,0.0,5.21,0.0,28.11
2007-08-28,,0.0,6.18,0.0,30.85
2007-08-29,,0.0,6.11,0.28,30.88
2007-08-30,,0.0,7.88,0.0,24.91
2007-08-31,,0.0,6.58,0.0,20.61
2007-09-01,,0.0,6.26,0.0,20.52
2007-09-02,,0.0,5.38,0.0,22.36
2007-09-03,,0.0,4.7,0.0,23.51
2007-09-04,,0.0,5.49,0.0,21.16
2007-09-05,,0.0,6.01,0.0,20.77
2007-09-06,,0.0,4.67,0.0,20.28
2007-09-07,,0.0,5.39,0.0,22.24
2007-09-08,,0.0,5.18,0.0,22.15
2007-09-09,,0.0,4.35,0.0,22.99
2007-09-10,,0.0,5.26,0.0,23.27
2007-09-11,,0.0,4.72,0.0,22.7
2007-09-12,,0.0,5.14,0.0,21.34
2007-09-13,,0.0,3.93,0.0,22.51
2007-09-14,,0.05,3.84,0.0,23.19
2007-09-15,,0.02,2.94,1.99,22.24
2007-09-16,,0.0,3.8,0.0,23.3
2007-09-17,,0.02,4.02,0.0,23.62
2007-09-18,,0.01,2.87,1.26,20.64
2007-09-19,,0.0,4.04,0.2,17.66
2007-09-20,,0.0,3.24,0.0,18.48
2007-09-21,,0.0,3.65,0.0,21.88
2007-09-22,,0.0,2.27,0.01,20.62
2007-09-23,,0.0,2.03,0.5,21.55
2007-09-24,,0.0,2.1,0.0,20.48
2007-09-25,,0.0,3.45,0.0,21.55
2007-09-26,,0.0,3.94,0.05,16.89
2007-09-27,,0.0,5.01,0.0,16.28
2007-09-28,,0.0,3.65,0.0,11.45
2007-09-29,,0.0,2.6,0.0,15.43
2007-09-30,,0.0,2.03,0.0,18.55
2007-10-01,,0.0,2.36,0.0,20.69
2007-10-02,,0.0,3.22,0.0,21.5
2007-10-03,,0.1,2.31,0.0,21.65
2007-10-04,,0.01,1.89,2.38,19.45
2007-10-05,,0.0,1.87,0.04,19.96
2007-10-06,,0.0,1.66,0.25,18.07
2007-10-07,,0.0,2.17,0.0,19.11
2007-10-08,,0.0,2.38,0.0,18.81
2007-10-09,,0.0,2.35,0.0,18.75
2007-10-10,,0.0,2.86,0.0,18.02
2007-10-11,,0.0,2.95,0.0,16.77
2007-10-12,,0.0,1.45,0.0,15.55
2007-10-13,,0.0,2.05,0.0,16.24
2007-10-14,,0.0,2.12,0.0,17.14
2007-10-15,,0.0,1.75,0.0,16.77
2007-10-16,,0.0,1.98,0.0,17.5
2007-10-17,,0.0,1.41,0.0,17.65
2007-10-18,,0.0,1.06,0.0,15.67
2007-10-19,,0.0,1.55,0.0,16.01
2007-10-20,,0.0,1.76,0.0,15.55
2007-10-21,,0.0,1.41,0.0,15.28
2007-10-22,,0.0,1.23,0.0,13.3
2007-10-23,,0.0,1.68,0.0,14.65
2007-10-24,,0.0,1.34,0.0,14.55
2007-10-25,,0.0,0.76,0.0,14.02
2007-10-26,,0.0,0.99,0.0,10.38
2007-10-27,,0.0,0.8,0.1,11.49
2007-10-28,,0.0,1.03,0.0,11.88
2007-10-29,,0.0,1.32,0.0,13.71
2007-10-30,,0.0,1.43,0.0,13.78
2007-10-31,,0.0,2.37,0.0,12.63
2007-11-01,,0.0,2.99,0.0,11.83
2007-11-02,,0.0,1.16,0.0,11.55
2007-11-03,,0.0,0.99,0.0,11.35
2007-11-04,,0.0,1.0,0.0,11.93
2007-11-05,,0.0,0.76,0.0,10.96
2007-11-06,,0.0,0.54,0.0,10.24
2007-11-07,,0.0,0.89,0.0,10.0
2007-11-08,,0.0,0.85,0.0,9.64
2007-11-09,,0.0,1.04,0.0,10.22
2007-11-10,,0.0,1.0,0.0,9.15
2007-11-11,,0.0,0.77,0.0,8.23
2007-11-12,,0.0,0.85,0.0,8.4
2007-11-13,,0.0,0.73,0.0,7.59
2007-11-14,,0.0,1.0,0.0,8.25
2007-11-15,,0.0,2.81,0.0,9.99
2007-11-16,,0.0,2.43,0.0,6.91
2007-11-17,,0.0,1.45,0.0,4.12
2007-11-18,,0.0,0.91,0.0,4.55
2007-11-19,,0.0,0.83,0.0,6.0
2007-11-20,,0.12,1.08,0.2,9.82
2007-11-21,,0.05,0.86,2.57,13.51
2007-11-22,,0.01,0.4,0.29,12.17
2007-11-23,,0.0,0.51,0.0,7.7
2007-11-24,,0.0,0.2,0.01,5.82
2007-11-25,,0.0,0.38,0.0,5.25
2007-11-26,,0.0,0.83,0.0,6.27
2007-11-27,,0.0,0.81,0.0,6.79
2007-11-28,,0.0,0.48,0.0,4.97
2007-11-29,,0.0,0.4,0.0,5.46
2007-11-30,,0.0,0.38,0.0,4.31
2007-12-01,,0.0,0.42,0.0,6.65
2007-12-02,,0.0,0.52,0.05,7.15
2007-12-03,,0.0,0.38,0.01,6.96
2007-12-04,,0.0,2.21,0.29,11.61
2007-12-05,,0.0,1.4,0.0,11.14
2007-12-06,,0.0,1.03,0.0,10.47
2007-12-07,,0.0,0.95,0.0,10.1
2007-12-08,,0.0,1.53,0.0,10.81
2007-12-09,,0.0,1.96,0.0,11.69
2007-12-10,,0.0,1.72,0.05,11.38
2007-12-11,,0.0,1.95,0.0,7.97
2007-12-12,,0.0,1.56,0.12,6.13
2007-12-13,,0.0,0.74,0.02,4.59
2007-12-14,,0.0,0.6,0.0,3.44
2007-12-15,,0.0,0.51,0.0,1.74
2007-12-16,,0.0,0.56,0.0,3.4
2007-12-17,,0.07,0.51,0.0,3.35
2007-12-18,,0.23,0.55,2.09,3.69
2007-12-19,,0.03,0.44,0.79,5.2
2007-12-20,,0.01,0.69,0.0,6.48
2007-12-21,,0.0,1.17,0.88,8.47
2007-12-22,,0.0,1.17,0.5,9.38
2007-12-23,,0.0,0.51,0.0,9.07
2007-12-24,,0.0,0.32,0.0,7.1
2007-12-25,,0.0,0.26,0.0,5.65
2007-12-26,,0.0,0.14,0.03,2.85
2007-12-27,,0.0,0.23,0.0,3.87
2007-12-28,,0.0,0.18,0.0,2.81
2007-12-29,,0.0,0.35,0.03,2.65
2007-12-30,,0.0,0.4,0.08,1.69
2007-12-31,,0.0,0.31,0.0,4.1
2008-01-01,,0.0,0.35,0.03,3.35
2008-01-02,,0.31,0.25,0.0,2.19
2008-01-03,,1.5,0.31,3.45,3.13
2008-01-04,,0.31,0.36,8.65,5.76
2008-01-05,,0.04,0.23,0.02,4.26
2008-01-06,,0.01,0.35,0.1,7.26
2008-01-07,,0.0,0.74,0.02,11.72
2008-01-08,,0.0,0.58,0.0,10.78
2008-01-09,,0.01,0.33,0.4,9.95
2008-01-10,,0.0,0.28,0.0,9.24
2008-01-11,,0.67,0.34,0.04,10.44
2008-01-12,,0.16,0.52,5.79,8.76
2008-01-13,,0.03,1.19,0.05,6.01
2008-01-14,,0.01,0.53,0.34,7.04
2008-01-15,,0.02,0.35,0.2,6.85
2008-01-16,,0.3,0.54,0.95,7.65
2008-01-17,,0.62,1.21,3.48,7.96
2008-01-18,,0.22,1.11,4.88,9.32
2008-01-19,,0.05,0.75,0.04,11.32
2008-01-20,,0.01,0.17,0.0,7.24
2008-01-21,,0.0,0.23,0.16,5.82
2008-01-22,,0.0,0.29,0.1,4.03
2008-01-23,,0.0,0.78,0.0,8.23
2008-01-24,,0.0,0.47,0.0,8.05
2008-01-25,,0.0,0.5,0.0,9.61
2008-01-26,,0.0,0.31,0.0,7.84
2008-01-27,,0.0,0.26,0.0,6.96
2008-01-28,,0.0,0.3,0.02,5.68
2008-01-29,,0.0,0.12,0.0,2.92
2008-01-30,,0.0,0.13,0.02,2.1
2008-01-31,,0.0,0.24,0.08,3.25
2008-02-01,,0.0,0.63,0.0,6.1
2008-02-02,,0.0,0.73,0.35,5.54
2008-02-03,,0.02,0.4,0.0,5.51
2008-02-04,,0.03,0.81,1.2,8.84
2008-02-05,,0.0,0.88,0.09,6.92
2008-02-06,,0.0,0.67,0.0,8.99
2008-02-07,,0.0,0.73,0.0,8.85
2008-02-08,,0.0,0.79,0.0,10.38
2008-02-09,,0.0,0.72,0.0,10.23
2008-02-10,,0.0,0.95,0.0,8.42
2008-02-11,,0.0,1.01,0.0,8.0
2008-02-12,,0.0,0.64,0.0,7.05
2008-02-13,,0.0,0.73,0.0,7.34
2008-02-14,,0.0,0.72,0.0,7.99
2008-02-15,,0.0,0.79,0.0,8.21
2008-02-16,,0.0,0.51,0.0,8.52
2008-02-17,,0.0,0.81,0.0,8.78
2008-02-18,,0.07,1.15,0.05,8.76
2008-02-19,,0.14,0.93,2.19,7.75
2008-02-20,,0.27,1.05,2.67,10.05
2008-02-21,,0.03,0.92,1.08,11.64
2008-02-22,,0.01,0.8,0.02,12.02
2008-02-23,,0.0,1.33,0.0,12.88
2008-02-24,,0.05,1.52,0.0,12.46
2008-02-25,,0.11,1.26,1.89,12.12
2008-02-26,,0.01,0.84,0.74,11.27
2008-02-27,,0.0,0.93,0.1,12.42
2008-02-28,,0.0,1.22,0.47,14.41
2008-02-29,,0.0,1.22,0.52,14.27
2008-03-01,,0.0,1.35,0.0,13.6
2008-03-02,,0.0,1.52,0.0,11.91
2008-03-03,,0.0,2.14,0.0,14.25
2008-03-04,,0.0,3.54,0.46,13.33
2008-03-05,,0.0,2.39,0.0,5.52
2008-03-06,,0.0,2.26,0.0,2.81
2008-03-07,,0.0,3.46,0.0,8.12
2008-03-08,,0.0,4.4,0.0,9.98
2008-03-09,,0.0,2.55,0.0,10.82
2008-03-10,,0.01,1.63,0.55,8.02
2008-03-11,,0.0,1.29,0.64,7.84
2008-03-12,,0.0,3.68,0.0,15.41
2008-03-13,,0.0,2.69,0.14,12.89
2008-03-14,,0.0,2.51,0.0,14.94
2008-03-15,,0.0,2.86,0.0,17.7
2008-03-16,,0.0,3.89,0.04,15.53
2008-03-17,,0.0,3.44,0.0,12.05
2008-03-18,,0.0,1.98,0.0,12.8
2008-03-19,,0.01,2.53,1.13,11.75
2008-03-20,,0.0,1.64,0.1,7.05
2008-03-21,,0.02,3.24,0.0,8.43
2008-03-22,,0.01,3.5,1.48,10.66
2008-03-23,,0.0,2.91,0.04,7.21
2008-03-24,,0.0,3.57,0.77,6.77
2008-03-25,,0.0,4.33,0.85,10.25
2008-03-26,,0.0,4.42,0.24,10.55
2008-03-27,,0.09,2.99,0.43,9.56
2008-03-28,,0.04,2.43,3.14,11.1
2008-03-29,,0.01,4.23,0.04,13.8
2008-03-30,,0.29,3.16,0.0,14.61
2008-03-31,,0.06,3.03,4.35,12.45
2008-04-01,,0.02,4.34,1.46,10.97
2008-04-02,,0.0,4.91,0.0,14.49
2008-04-03,,0.0,4.21,0.0,14.15
2008-04-04,,0.0,5.27,0.0,14.58
2008-04-05,,0.0,3.66,0.0,13.95
2008-04-06,,0.0,2.97,0.0,13.02
2008-04-07,,0.6,5.39,0.0,14.44
2008-04-08,,0.2,1.97,7.65,9.14
2008-04-09,,0.08,2.51,0.87,14.63
2008-04-10,,0.79,2.35,1.05,15.41
2008-04-11,,0.22,2.49,9.55,13.22
2008-04-12,,0.02,2.0,0.82,8.3
2008-04-13,,0.09,3.37,0.0,10.99
2008-04-14,,0.04,3.54,2.36,11.54
2008-04-15,,0.01,4.27,0.0,9.66
2008-04-16,,0.09,3.95,0.04,11.8
2008-04-17,,0.21,3.0,2.95,13.65
2008-04-18,,0.54,2.47,3.42,12.16
2008-04-19,,0.08,2.3,4.41,11.14
2008-04-20,,1.45,2.44,2.27,12.75
2008-04-21,,0.11,1.54,11.05,10.23
2008-04-22,,0.02,3.16,0.62,11.76
2008-04-23,,0.0,4.34,0.0,13.07
2008-04-24,,0.0,5.24,0.0,17.51
2008-04-25,,0.0,5.66,0.0,17.17
2008-04-26,,0.0,4.63,0.0,18.2
2008-04-27,,0.0,5.73,0.0,20.1
2008-04-28,,0.0,4.52,0.0,17.9
2008-04-29,,0.0,2.69,0.74,13.09
2008-04-30,,0.0,4.72,0.0,15.2
2008-05-01,,0.0,4.71,0.0,13.67
2008-05-02,,0.0,4.67,0.0,16.04
2008-05-03,,0.0,5.38,0.0,18.47
2008-05-04,,0.0,5.65,0.0,20.14
2008-05-05,,0.0,5.96,0.08,22.02
2008-05-06,,0.0,5.12,0.0,20.22
2008-05-07,,0.0,5.42,0.0,19.84
2008-05-08,,0.0,4.78,0.0,18.27
2008-05-09,,0.39,3.74,0.27,16.95
2008-05-10,,1.41,2.23,6.94,13.32
2008-05-11,,0.18,1.88,9.18,12.5
2008-05-12,,0.47,3.41,0.2,14.7
2008-05-13,,0.07,3.14,4.75,15.86
2008-05-14,,0.8,4.66,0.53,17.41
2008-05-15,,0.1,1.76,7.01,14.04
2008-05-16,,0.59,3.72,0.31,17.83
2008-05-17,,0.11,2.65,6.95,15.75
2008-05-18,,0.03,3.63,0.1,15.88
2008-05-19,,0.06,4.11,1.76,17.17
2008-05-20,,0.01,2.51,0.95,13.82
2008-05-21,,0.0,5.18,0.0,16.69
2008-05-22,,0.0,6.04,0.01,20.15
2008-05-23,,0.54,3.92,0.6,18.93
2008-05-24,,1.78,3.05,8.08,17.74
2008-05-25,,0.55,3.99,14.07,17.6
2008-05-26,,0.15,1.77,4.18,13.57
2008-05-27,,0.2,3.45,0.0,16.67
2008-05-28,,0.65,1.9,2.82,13.08
2008-05-29,,0.09,3.35,5.99,15.48
2008-05-30,,0.01,5.4,0.0,18.34
2008-05-31,,0.12,4.61,0.0,19.99
2008-06-01,,0.05,2.43,3.06,16.25
2008-06-02,,1.33,3.76,0.18,17.04
2008-06-03,,0.14,4.22,10.78,17.05
2008-06-04,,0.02,5.37,0.0,17.73
2008-06-05,,0.01,6.06,0.0,18.67
2008-06-06,,0.0,4.08,0.0,17.77
