date,volume,inflow_efas5,e0_emo1,pr_emo1,ta_emo1
1991-08-04,,0.66,8.68,0.0,24.62
1991-08-05,,0.66,6.77,0.0,23.14
1991-08-06,,0.67,6.33,0.0,23.13
1991-08-07,,0.67,5.37,0.0,23.55
1991-08-08,,0.71,5.72,0.07,22.17
1991-08-09,,0.71,5.31,0.05,17.39
1991-08-10,,0.69,4.48,0.0,18.4
1991-08-11,,0.69,4.01,0.0,17.94
1991-08-12,,0.67,3.57,5.2,18.11
1991-08-13,,0.66,5.28,0.2,20.03
1991-08-14,,0.66,6.53,0.0,22.48
1991-08-15,,0.66,6.15,0.0,23.31
1991-08-16,,0.66,5.26,0.0,23.72
1991-08-17,,0.67,6.36,0.0,21.59
1991-08-18,,0.67,4.97,0.0,20.65
1991-08-19,,0.66,5.03,0.0,21.14
1991-08-20,,0.67,5.92,0.0,22.2
1991-08-21,,0.67,5.5,0.0,21.6
1991-08-22,,0.68,4.27,0.1,21.86
1991-08-23,,0.67,4.02,0.0,19.95
1991-08-24,,0.66,4.83,0.0,20.2
1991-08-25,,0.66,6.09,0.0,22.67
1991-08-26,,0.66,5.83,0.0,24.2
1991-08-27,,0.66,6.29,0.0,24.56
1991-08-28,,0.66,5.47,0.0,24.29
1991-08-29,,0.67,5.91,1.2,24.35
1991-08-30,,0.68,5.22,0.1,24.34
1991-08-31,,0.68,3.38,0.0,21.14
1991-09-01,,0.68,2.57,0.01,20.87
1991-09-02,,0.68,3.33,0.0,18.76
1991-09-03,,0.87,3.1,1.02,19.8
1991-09-04,,1.15,2.66,12.32,18.42
1991-09-05,,1.05,2.71,0.5,18.56
1991-09-06,,1.02,3.12,0.0,19.32
1991-09-07,,1.04,2.7,0.11,19.34
1991-09-08,,0.96,2.84,0.0,18.29
1991-09-09,,0.9,4.31,0.0,19.4
1991-09-10,,0.86,4.19,0.0,20.72
1991-09-11,,0.96,2.86,4.4,18.49
1991-09-12,,1.02,2.45,5.14,18.09
1991-09-13,,0.95,2.34,0.23,16.83
1991-09-14,,0.88,3.06,0.0,16.93
1991-09-15,,0.82,3.41,0.0,17.52
1991-09-16,,0.75,3.01,0.0,19.1
1991-09-17,,0.7,3.97,0.0,19.04
1991-09-18,,0.68,3.54,0.0,18.43
1991-09-19,,0.68,4.24,0.0,20.46
1991-09-20,,0.69,3.14,0.0,19.12
1991-09-21,,0.69,2.19,3.2,18.87
1991-09-22,,0.68,2.22,0.1,18.79
1991-09-23,,0.68,2.57,0.0,19.37
1991-09-24,,0.68,2.53,0.0,16.4
1991-09-25,,0.77,3.19,7.98,19.02
1991-09-26,,0.91,1.32,34.98,12.65
1991-09-27,,0.86,1.4,1.52,9.92
1991-09-28,,0.92,1.31,0.0,10.01
1991-09-29,,0.96,0.92,9.97,7.72
1991-09-30,,0.92,1.27,0.4,10.16
1991-10-01,,0.92,1.27,0.06,11.61
1991-10-02,,0.86,1.4,0.0,12.78
1991-10-03,,0.8,1.47,0.0,11.49
1991-10-04,,0.75,2.01,0.0,11.73
1991-10-05,,0.73,1.72,0.1,13.27
1991-10-06,,0.73,0.93,0.64,11.82
1991-10-07,,0.7,1.53,0.0,7.53
1991-10-08,,0.7,1.69,0.0,7.98
1991-10-09,,0.7,1.25,0.8,10.49
1991-10-10,,0.77,1.09,0.0,11.42
1991-10-11,,0.83,1.02,12.17,13.35
1991-10-12,,0.76,0.79,0.7,8.65
1991-10-13,,0.71,0.92,0.0,9.47
1991-10-14,,0.7,0.93,0.1,10.51
1991-10-15,,0.7,0.79,0.0,9.68
1991-10-16,,0.7,0.67,0.0,8.38
1991-10-17,,0.7,1.04,0.0,8.95
1991-10-18,,0.7,0.78,0.01,11.8
1991-10-19,,0.71,0.76,0.06,10.83
1991-10-20,,0.69,0.69,0.01,5.67
1991-10-21,,0.7,0.94,0.0,4.09
1991-10-22,,0.7,0.52,0.0,3.22
1991-10-23,,0.7,0.45,0.0,2.73
1991-10-24,,0.7,0.76,0.0,3.83
1991-10-25,,0.7,0.79,0.0,4.18
1991-10-26,,1.03,0.48,2.3,8.16
1991-10-27,,1.12,0.42,16.56,7.58
1991-10-28,,1.05,0.46,1.41,5.53
1991-10-29,,0.99,0.4,0.6,5.97
1991-10-30,,0.91,0.54,0.0,7.15
1991-10-31,,0.86,0.57,0.2,8.34
1991-11-01,,0.8,0.41,0.0,9.09
1991-11-02,,0.74,0.57,0.0,8.87
1991-11-03,,0.72,0.5,0.0,10.28
1991-11-04,,0.77,0.45,6.41,11.85
1991-11-05,,0.85,0.33,0.41,7.3
1991-11-06,,0.86,0.3,0.07,4.44
1991-11-07,,0.81,0.24,0.0,3.22
1991-11-08,,0.76,0.35,0.0,5.21
1991-11-09,,0.73,0.81,0.0,7.23
1991-11-10,,0.73,0.64,0.02,6.37
1991-11-11,,0.72,0.07,0.0,1.48
1991-11-12,,0.72,0.2,0.0,3.37
1991-11-13,,0.92,0.32,0.0,6.64
1991-11-14,,1.08,0.35,13.16,2.83
1991-11-15,,1.6,0.54,9.46,6.59
1991-11-16,,1.78,0.34,25.05,5.17
1991-11-17,,1.74,0.4,1.15,5.61
1991-11-18,,1.71,0.55,0.01,7.49
1991-11-19,,1.72,0.38,0.75,7.65
1991-11-20,,1.81,0.19,0.03,3.8
1991-11-21,,1.84,0.38,0.06,2.38
1991-11-22,,1.79,0.72,0.0,2.76
1991-11-23,,1.7,0.27,0.0,0.25
1991-11-24,,1.61,0.03,0.0,-1.71
1991-11-25,,1.54,0.16,0.0,0.93
1991-11-26,,1.5,0.11,0.0,4.04
1991-11-27,,1.42,0.1,0.0,4.05
1991-11-28,,1.34,0.06,0.0,3.7
1991-11-29,,1.3,0.02,0.0,4.01
1991-11-30,,1.55,0.27,26.18,5.02
1991-12-01,,1.83,0.28,14.9,4.59
1991-12-02,,1.8,0.22,2.4,5.32
1991-12-03,,1.71,0.25,0.9,4.61
1991-12-04,,1.64,0.01,0.0,4.25
1991-12-05,,1.56,0.0,0.0,4.71
1991-12-06,,1.47,0.02,0.0,3.67
1991-12-07,,1.39,0.0,0.0,0.38
1991-12-08,,1.3,0.0,0.0,0.92
1991-12-09,,1.22,0.05,0.0,1.97
1991-12-10,,1.15,0.11,0.0,0.8
1991-12-11,,1.09,0.01,0.0,1.35
1991-12-12,,1.04,0.01,0.1,1.65
1991-12-13,,0.99,0.0,1.85,1.56
1991-12-14,,0.92,0.0,0.2,0.21
1991-12-15,,0.9,0.09,0.4,2.71
1991-12-16,,0.9,0.25,0.6,2.3
1991-12-17,,0.83,0.0,0.0,2.73
1991-12-18,,0.78,0.0,0.0,0.83
1991-12-19,,0.75,0.34,0.0,5.74
1991-12-20,,0.75,0.14,0.03,5.71
1991-12-21,,0.81,0.57,0.08,5.52
1991-12-22,,0.8,0.42,0.01,4.93
1991-12-23,,0.73,0.22,0.0,4.81
1991-12-24,,0.75,2.29,0.0,8.45
1991-12-25,,0.74,0.05,0.0,1.92
1991-12-26,,0.73,0.0,0.0,-2.42
1991-12-27,,0.72,0.08,0.0,-1.41
1991-12-28,,0.73,0.69,0.0,2.62
1991-12-29,,0.73,0.0,0.0,-2.28
1991-12-30,,0.73,0.03,0.0,-1.36
1991-12-31,,0.73,0.01,0.0,-1.83
1992-01-01,,0.73,0.1,0.0,-4.55
1992-01-02,,0.73,0.22,0.0,-3.93
1992-01-03,,0.73,0.08,0.0,-3.4
1992-01-04,,0.73,0.02,0.0,-2.86
1992-01-05,,0.73,0.1,0.0,-4.32
1992-01-06,,0.73,0.09,0.0,-4.26
1992-01-07,,0.73,0.02,0.0,-5.42
1992-01-08,,0.73,0.06,0.0,-3.08
1992-01-09,,0.74,0.17,0.1,3.39
1992-01-10,,0.74,0.24,0.72,3.37
1992-01-11,,0.73,0.21,0.36,0.98
1992-01-12,,0.74,0.12,0.0,0.48
1992-01-13,,0.74,0.07,0.02,-1.17
1992-01-14,,0.73,0.0,0.0,-1.94
1992-01-15,,0.73,0.09,0.0,-3.22
1992-01-16,,0.73,0.21,0.0,-3.55
1992-01-17,,0.73,0.19,0.0,-2.86
1992-01-18,,0.73,0.03,0.0,-0.5
1992-01-19,,0.72,0.08,0.0,-2.83
1992-01-20,,0.72,0.05,0.0,-2.11
1992-01-21,,0.72,0.13,0.0,-0.74
1992-01-22,,0.72,0.08,0.0,-0.81
1992-01-23,,0.72,0.02,1.89,-4.76
1992-01-24,,0.83,0.17,7.6,-4.03
1992-01-25,,0.84,0.17,0.3,0.9
1992-01-26,,0.82,0.37,0.0,3.16
1992-01-27,,0.77,0.2,0.0,0.92
1992-01-28,,0.74,0.16,0.0,-0.68
1992-01-29,,0.73,0.05,0.0,-2.55
1992-01-30,,0.74,0.06,0.0,-1.73
1992-01-31,,0.75,0.31,0.0,0.68
1992-02-01,,0.74,0.07,0.0,-0.64
1992-02-02,,0.73,0.05,0.0,-1.11
1992-02-03,,0.73,0.09,0.0,-0.85
1992-02-04,,0.72,0.34,0.0,1.78
1992-02-05,,0.72,0.54,0.0,3.01
1992-02-06,,0.73,0.29,0.0,3.14
1992-02-07,,0.72,0.08,0.0,1.62
1992-02-08,,0.72,0.2,0.0,2.36
1992-02-09,,0.72,0.24,0.0,2.28
1992-02-10,,0.72,0.2,0.0,2.46
1992-02-11,,0.72,0.14,0.0,2.37
1992-02-12,,0.8,0.18,0.0,4.7
1992-02-13,,0.97,0.48,5.01,7.26
1992-02-14,,0.97,0.27,0.26,2.41
1992-02-15,,0.9,0.38,0.0,3.43
1992-02-16,,0.83,0.26,0.0,5.76
1992-02-17,,0.77,0.51,0.0,4.11
1992-02-18,,0.74,0.95,0.0,2.48
1992-02-19,,0.72,0.5,1.61,-1.09
1992-02-20,,0.72,0.36,0.45,0.74
1992-02-21,,0.71,0.4,0.0,-0.1
1992-02-22,,0.72,0.92,0.0,-0.54
1992-02-23,,0.72,0.67,0.0,-1.92
1992-02-24,,0.72,0.93,0.0,1.3
1992-02-25,,0.72,0.64,0.39,2.55
1992-02-26,,0.72,0.58,0.01,3.25
1992-02-27,,0.71,0.54,0.0,2.43
1992-02-28,,0.72,1.12,0.0,3.58
1992-02-29,,0.71,0.7,0.0,4.24
1992-03-01,,0.7,0.68,0.0,5.32
1992-03-02,,0.71,0.8,0.35,5.85
1992-03-03,,0.71,0.66,0.0,4.0
1992-03-04,,0.71,0.71,0.0,4.64
1992-03-05,,0.7,0.79,1.76,6.2
1992-03-06,,0.71,0.96,0.3,8.31
1992-03-07,,0.7,0.76,0.0,4.25
1992-03-08,,0.73,1.58,0.03,9.26
1992-03-09,,0.73,1.07,2.78,6.28
1992-03-10,,0.7,0.86,0.1,3.17
1992-03-11,,0.7,1.83,0.0,6.62
1992-03-12,,0.7,1.28,0.0,5.2
1992-03-13,,0.7,1.35,0.0,3.97
1992-03-14,,0.68,1.67,0.0,7.93
1992-03-15,,0.67,1.91,0.0,9.48
1992-03-16,,0.68,2.17,0.0,10.05
1992-03-17,,0.69,1.9,0.0,8.04
1992-03-18,,0.7,1.62,0.0,7.62
1992-03-19,,0.68,1.28,0.0,7.1
1992-03-20,,0.68,1.69,0.0,8.71
1992-03-21,,0.66,2.12,0.0,11.25
1992-03-22,,0.67,3.48,0.0,11.04
1992-03-23,,0.77,3.25,0.0,11.27
1992-03-24,,0.85,1.09,0.15,5.0
1992-03-25,,0.81,1.24,0.01,2.1
1992-03-26,,0.85,1.57,0.01,2.58
1992-03-27,,0.86,0.98,0.36,1.08
1992-03-28,,0.88,1.27,0.03,1.89
1992-03-29,,0.92,1.74,0.0,3.37
1992-03-30,,1.04,1.78,0.2,5.72
1992-03-31,,1.16,1.63,12.98,5.5
1992-04-01,,1.06,1.44,1.99,2.88
1992-04-02,,1.05,1.63,10.87,5.66
1992-04-03,,1.02,1.63,1.1,9.41
1992-04-04,,1.18,1.28,0.4,6.76
1992-04-05,,1.42,1.16,0.15,6.03
1992-04-06,,1.29,1.42,0.05,3.42
1992-04-07,,1.31,2.33,2.1,6.54
1992-04-08,,1.34,1.61,0.26,5.3
1992-04-09,,1.26,1.6,1.3,5.72
1992-04-10,,1.19,3.16,0.1,8.15
1992-04-11,,1.11,3.62,0.0,8.09
1992-04-12,,1.05,3.65,0.0,7.61
1992-04-13,,0.99,3.16,0.0,8.63
1992-04-14,,0.93,2.67,0.0,6.83
1992-04-15,,0.95,3.54,0.03,12.89
1992-04-16,,1.0,2.73,0.09,6.49
1992-04-17,,0.96,2.55,0.01,2.98
1992-04-18,,0.93,3.7,0.0,7.89
1992-04-19,,0.88,3.12,0.0,8.86
1992-04-20,,0.85,4.36,0.0,10.17
1992-04-21,,0.81,4.4,0.0,12.13
1992-04-22,,0.77,4.34,0.0,12.42
1992-04-23,,0.74,4.26,0.0,13.23
1992-04-24,,0.71,4.49,0.0,14.08
1992-04-25,,0.7,4.78,0.0,15.74
1992-04-26,,0.67,3.33,0.0,14.89
1992-04-27,,0.66,4.76,0.0,16.06
1992-04-28,,0.67,4.84,0.0,15.66
1992-04-29,,0.67,2.98,0.05,9.9
1992-04-30,,0.67,3.85,0.02,7.08
1992-05-01,,0.69,3.78,0.0,9.09
1992-05-02,,0.91,3.62,13.81,12.31
1992-05-03,,0.94,1.29,4.24,4.08
1992-05-04,,0.86,2.85,0.2,7.58
1992-05-05,,0.8,4.31,0.0,11.31
1992-05-06,,0.74,4.0,0.0,10.43
1992-05-07,,0.72,4.42,0.0,11.13
1992-05-08,,0.69,4.52,0.02,11.4
1992-05-09,,0.67,5.13,0.0,12.57
1992-05-10,,0.66,5.7,0.0,14.62
1992-05-11,,0.66,5.38,0.0,15.99
1992-05-12,,0.65,3.93,0.0,10.68
1992-05-13,,0.65,6.07,0.0,15.55
1992-05-14,,0.66,6.53,0.0,15.75
1992-05-15,,0.65,5.36,0.0,16.11
1992-05-16,,0.65,6.42,0.0,16.84
1992-05-17,,0.65,6.05,0.0,19.07
1992-05-18,,0.65,6.21,0.0,19.98
1992-05-19,,0.66,6.09,0.0,18.99
1992-05-20,,0.69,4.61,0.0,16.47
1992-05-21,,0.71,3.22,0.3,15.05
1992-05-22,,0.72,3.83,0.0,15.11
1992-05-23,,0.8,3.45,8.39,14.37
1992-05-24,,0.84,3.51,15.33,15.37
1992-05-25,,0.85,4.17,1.24,14.05
1992-05-26,,0.84,5.02,0.02,15.74
1992-05-27,,0.87,4.41,3.05,16.76
1992-05-28,,0.86,4.32,4.65,16.6
1992-05-29,,0.93,2.5,3.49,14.19
1992-05-30,,0.94,2.46,2.6,13.71
1992-05-31,,1.07,2.41,1.51,12.6
1992-06-01,,1.25,3.38,0.48,13.66
1992-06-02,,1.34,1.97,9.48,10.3
1992-06-03,,1.3,3.62,0.53,12.49
1992-06-04,,1.29,3.15,0.05,11.65
1992-06-05,,1.24,2.84,0.04,9.11
1992-06-06,,1.19,3.88,0.0,10.93
1992-06-07,,1.17,3.19,0.3,10.18
1992-06-08,,1.14,2.88,0.11,11.43
1992-06-09,,1.25,3.98,0.15,13.33
1992-06-10,,1.34,1.93,5.82,8.97
1992-06-11,,1.29,2.45,0.26,7.56
1992-06-12,,1.22,4.35,0.0,12.07
1992-06-13,,1.27,4.39,0.11,12.75
1992-06-14,,1.22,2.87,1.0,12.51
1992-06-15,,1.16,3.86,0.0,16.34
1992-06-16,,1.29,2.93,2.09,15.81
1992-06-17,,1.4,3.1,7.74,13.89
1992-06-18,,1.35,3.57,1.81,14.72
1992-06-19,,1.28,5.09,0.1,17.08
1992-06-20,,1.21,5.05,0.0,12.49
1992-06-21,,1.15,5.07,0.01,11.07
1992-06-22,,1.13,3.83,0.1,12.62
1992-06-23,,1.19,3.52,6.97,14.02
1992-06-24,,1.34,2.82,11.71,12.24
1992-06-25,,1.28,3.44,0.48,13.21
1992-06-26,,1.2,5.27,0.03,14.72
1992-06-27,,1.13,6.37,0.0,17.3
1992-06-28,,1.06,6.2,0.0,18.49
1992-06-29,,1.01,5.13,2.18,19.77
1992-06-30,,1.14,4.39,0.4,17.98
1992-07-01,,1.34,2.64,18.92,13.99
1992-07-02,,1.28,3.37,0.85,14.35
1992-07-03,,1.19,5.17,0.01,16.5
1992-07-04,,1.14,5.85,0.0,19.21
1992-07-05,,1.19,4.53,0.04,14.66
1992-07-06,,1.3,4.5,0.19,14.12
1992-07-07,,1.25,4.48,0.0,14.04
1992-07-08,,1.21,4.29,0.01,15.13
1992-07-09,,1.16,4.69,0.01,16.67
1992-07-10,,1.25,5.01,1.3,18.16
1992-07-11,,1.21,2.68,7.55,13.47
1992-07-12,,1.13,5.74,0.3,17.04
1992-07-13,,1.05,5.46,0.0,17.2
1992-07-14,,0.99,6.08,0.0,19.27
1992-07-15,,0.93,6.74,0.0,21.75
1992-07-16,,0.88,6.32,1.0,23.25
1992-07-17,,0.83,5.58,0.0,20.84
1992-07-18,,0.8,6.79,0.0,22.67
1992-07-19,,0.76,6.9,0.0,23.36
1992-07-20,,0.73,7.29,0.0,23.98
1992-07-21,,0.73,7.32,0.32,24.02
1992-07-22,,0.71,4.22,0.0,19.59
1992-07-23,,0.69,5.7,0.0,19.28
1992-07-24,,0.68,6.73,0.0,22.29
1992-07-25,,0.67,5.41,0.0,21.0
1992-07-26,,0.66,5.93,0.0,21.79
1992-07-27,,0.65,6.65,0.0,24.53
1992-07-28,,0.65,7.41,0.0,23.97
1992-07-29,,0.67,6.68,5.03,22.73
1992-07-30,,0.66,5.09,0.53,23.79
1992-07-31,,0.66,5.23,0.0,22.67
1992-08-01,,0.72,5.88,0.0,22.86
1992-08-02,,0.7,4.71,8.1,22.74
1992-08-03,,0.67,5.37,0.4,23.99
1992-08-04,,0.66,4.4,1.97,22.22
1992-08-05,,0.67,5.27,0.1,21.56
1992-08-06,,0.66,4.96,0.0,22.97
1992-08-07,,0.67,5.12,0.0,23.71
1992-08-08,,0.82,5.85,7.38,24.08
1992-08-09,,1.14,4.13,47.84,19.37
1992-08-10,,1.14,2.97,2.26,13.63
1992-08-11,,1.06,4.41,0.06,17.26
1992-08-12,,0.99,4.25,0.0,18.15
1992-08-13,,0.92,4.06,0.0,18.69
1992-08-14,,0.85,5.15,0.0,18.17
1992-08-15,,0.79,5.32,0.0,18.12
1992-08-16,,0.75,5.33,0.0,18.94
1992-08-17,,0.71,5.19,0.0,21.27
1992-08-18,,0.69,5.75,0.0,21.92
1992-08-19,,0.78,5.47,0.5,24.65
1992-08-20,,0.84,2.56,4.39,19.73
1992-08-21,,0.78,4.3,0.2,19.92
1992-08-22,,0.73,4.57,0.03,20.04
1992-08-23,,0.68,4.7,0.0,21.38
1992-08-24,,0.67,5.14,0.0,21.77
1992-08-25,,0.67,5.16,0.0,22.68
1992-08-26,,0.66,4.15,0.1,22.88
1992-08-27,,0.66,5.32,0.0,22.23
1992-08-28,,0.67,5.28,0.0,21.7
1992-08-29,,0.73,4.7,6.44,19.16
1992-08-30,,0.69,3.03,0.31,13.29
1992-08-31,,0.7,4.5,0.0,17.88
1992-09-01,,0.68,2.53,0.47,12.38
1992-09-02,,0.67,3.83,0.0,13.15
1992-09-03,,0.66,4.09,0.0,16.72
1992-09-04,,0.67,4.67,0.0,17.97
1992-09-05,,0.67,3.62,0.0,14.82
1992-09-06,,0.67,3.71,0.0,13.5
1992-09-07,,0.67,4.2,0.0,18.5
1992-09-08,,0.84,3.01,0.11,18.46
1992-09-09,,1.36,1.95,37.62,14.58
1992-09-10,,1.28,1.62,8.03,12.06
1992-09-11,,1.2,2.78,0.3,16.4
1992-09-12,,1.12,2.44,0.0,16.65
1992-09-13,,1.05,2.87,0.0,17.01
1992-09-14,,0.98,2.7,0.0,17.81
1992-09-15,,0.91,2.27,0.0,16.92
1992-09-16,,0.85,3.17,0.0,16.69
1992-09-17,,0.78,3.02,0.0,18.7
1992-09-18,,0.73,3.09,0.0,18.71
1992-09-19,,0.69,2.06,0.0,15.83
1992-09-20,,0.68,2.34,0.0,18.11
1992-09-21,,0.68,2.15,0.0,17.24
1992-09-22,,0.68,2.19,0.0,16.94
1992-09-23,,0.68,2.2,0.0,13.04
1992-09-24,,0.68,2.15,0.0,11.95
1992-09-25,,0.68,2.13,0.0,13.79
1992-09-26,,1.01,2.6,0.07,15.83
1992-09-27,,1.35,1.3,20.58,13.17
1992-09-28,,1.37,1.02,9.52,8.71
1992-09-29,,1.27,1.22,0.4,8.48
1992-09-30,,1.2,1.86,0.0,13.46
1992-10-01,,1.12,1.69,0.0,12.82
1992-10-02,,1.03,1.82,0.0,16.19
1992-10-03,,1.02,1.66,0.0,14.75
1992-10-04,,1.12,1.29,0.14,9.64
1992-10-05,,1.24,1.71,0.07,10.3
1992-10-06,,1.34,1.29,0.16,9.78
1992-10-07,,1.28,0.98,0.01,8.1
1992-10-08,,1.26,1.14,0.0,9.63
1992-10-09,,1.37,0.91,9.57,10.63
1992-10-10,,1.4,0.83,20.16,8.03
1992-10-11,,1.37,0.78,0.85,8.95
1992-10-12,,1.33,0.79,0.0,8.72
1992-10-13,,1.3,0.79,8.93,8.98
1992-10-14,,1.22,0.92,3.03,9.78
1992-10-15,,1.18,0.64,0.1,7.22
1992-10-16,,1.24,0.64,2.3,7.94
1992-10-17,,1.37,0.64,24.33,7.31
1992-10-18,,1.37,0.53,1.0,5.7
1992-10-19,,1.5,0.65,6.95,6.1
1992-10-20,,1.5,0.56,5.5,6.58
1992-10-21,,1.52,0.5,0.27,7.56
1992-10-22,,1.48,0.42,0.01,3.49
1992-10-23,,1.59,0.33,1.03,4.27
1992-10-24,,1.63,0.49,0.09,8.48
1992-10-25,,1.57,0.46,0.02,8.36
1992-10-26,,1.48,0.38,0.0,8.29
1992-10-27,,1.4,0.46,0.0,9.62
1992-10-28,,1.4,0.53,0.9,12.04
1992-10-29,,1.52,0.59,2.78,11.95
1992-10-30,,1.8,0.48,9.3,10.51
1992-10-31,,1.98,0.35,7.84,7.66
1992-11-01,,2.11,0.42,1.02,3.47
1992-11-02,,2.04,0.49,0.02,3.33
1992-11-03,,2.03,0.57,0.1,8.07
1992-11-04,,1.93,0.47,0.0,10.2
1992-11-05,,1.84,0.29,0.0,10.94
1992-11-06,,1.75,0.46,0.0,6.88
1992-11-07,,1.67,0.33,0.0,7.97
1992-11-08,,1.58,0.31,0.0,6.9
1992-11-09,,1.49,0.38,0.0,5.15
1992-11-10,,1.41,0.28,0.0,5.59
1992-11-11,,1.34,0.24,0.0,5.84
1992-11-12,,1.29,0.15,0.23,8.39
1992-11-13,,1.28,0.01,0.0,5.58
1992-11-14,,1.33,0.25,0.12,9.4
1992-11-15,,1.32,0.17,0.0,11.51
1992-11-16,,1.38,0.33,2.92,4.62
1992-11-17,,1.52,0.2,0.2,6.07
1992-11-18,,1.56,0.31,0.09,6.25
1992-11-19,,1.53,0.36,0.04,9.11
1992-11-20,,1.49,0.4,0.02,9.96
1992-11-21,,1.42,0.09,0.0,8.95
1992-11-22,,1.34,0.01,0.0,5.18
1992-11-23,,1.26,0.05,0.0,4.82
1992-11-24,,1.19,0.04,0.0,3.53
1992-11-25,,1.12,0.22,0.0,6.15
1992-11-26,,1.06,0.34,0.0,9.16
1992-11-27,,1.02,0.06,0.0,8.05
1992-11-28,,0.97,0.02,0.0,6.56
1992-11-29,,0.94,0.03,0.0,6.05
1992-11-30,,0.91,0.1,0.0,3.04
1992-12-01,,0.88,0.0,0.0,3.68
1992-12-02,,0.85,0.01,0.0,3.85
1992-12-03,,0.87,0.01,1.8,7.45
1992-12-04,,0.94,0.28,1.41,6.96
1992-12-05,,1.14,0.09,11.29,4.19
1992-12-06,,1.15,0.02,0.61,1.78
1992-12-07,,1.16,0.09,3.71,5.02
1992-12-08,,1.24,0.02,1.13,3.31
1992-12-09,,1.24,0.03,1.5,2.27
1992-12-10,,1.17,0.04,0.11,3.51
1992-12-11,,1.1,0.19,0.0,2.36
1992-12-12,,1.03,0.06,0.0,0.47
1992-12-13,,0.98,0.04,0.0,1.66
1992-12-14,,0.93,0.0,0.0,-0.64
1992-12-15,,0.89,0.19,0.0,-0.75
1992-12-16,,0.95,0.05,0.8,2.5
1992-12-17,,0.96,0.09,2.8,3.28
1992-12-18,,0.89,0.0,0.1,1.74
1992-12-19,,0.85,0.05,0.0,3.43
1992-12-20,,0.82,0.06,0.0,5.83
1992-12-21,,0.79,0.03,0.0,5.75
1992-12-22,,0.77,0.14,0.0,4.63
1992-12-23,,0.76,0.14,0.0,5.29
1992-12-24,,0.76,0.17,2.7,5.07
1992-12-25,,0.74,0.17,3.39,4.62
1992-12-26,,0.73,0.06,0.2,4.97
1992-12-27,,0.73,0.16,0.2,6.97
1992-12-28,,0.73,0.0,0.0,1.82
1992-12-29,,0.73,0.01,0.0,0.06
1992-12-30,,0.73,0.0,0.0,-1.0
1992-12-31,,0.73,0.0,0.0,-3.03
1993-01-01,,0.73,0.0,0.0,-3.23
1993-01-02,,0.73,0.0,0.0,-3.83
1993-01-03,,0.73,0.05,0.0,-4.36
1993-01-04,,0.73,0.0,0.0,-5.23
1993-01-05,,0.72,0.01,0.0,-3.96
1993-01-06,,0.72,0.09,0.0,-0.27
1993-01-07,,0.72,0.02,0.0,1.59
1993-01-08,,0.72,0.15,0.0,-1.23
1993-01-09,,0.72,0.0,0.0,0.3
1993-01-10,,0.72,0.17,0.0,-0.33
1993-01-11,,0.72,0.22,0.0,-0.54
1993-01-12,,0.72,0.28,0.0,3.92
1993-01-13,,0.72,0.52,0.0,5.86
1993-01-14,,0.72,0.04,0.0,5.29
1993-01-15,,0.72,0.05,0.0,4.93
1993-01-16,,0.72,0.08,0.0,2.12
1993-01-17,,0.72,0.04,0.0,2.69
1993-01-18,,0.72,0.0,0.0,1.46
1993-01-19,,0.72,0.11,0.0,0.44
1993-01-20,,0.72,0.0,0.0,-0.63
1993-01-21,,0.72,0.25,0.0,-2.45
1993-01-22,,0.72,0.25,0.0,-3.27
1993-01-23,,0.72,0.15,0.2,-1.78
1993-01-24,,0.72,0.14,0.0,-1.03
1993-01-25,,0.72,0.07,0.0,-2.97
1993-01-26,,0.72,0.07,0.01,0.46
1993-01-27,,0.72,0.46,0.0,3.14
1993-01-28,,0.72,0.14,0.0,1.31
1993-01-29,,0.72,0.03,0.0,0.52
1993-01-30,,0.72,0.1,0.0,2.46
1993-01-31,,0.72,0.15,0.0,3.32
1993-02-01,,0.72,0.23,0.0,4.12
1993-02-02,,0.72,0.25,0.0,3.84
1993-02-03,,0.72,0.0,0.0,1.34
1993-02-04,,0.74,0.11,0.0,2.17
1993-02-05,,0.78,0.34,4.59,3.52
1993-02-06,,0.75,0.34,0.8,2.59
1993-02-07,,0.72,0.33,0.0,2.41
1993-02-08,,0.72,0.3,0.0,1.3
1993-02-09,,0.72,0.38,0.0,0.88
1993-02-10,,0.72,0.28,0.0,0.5
1993-02-11,,0.72,0.34,0.06,2.23
1993-02-12,,0.72,0.36,0.0,3.85
1993-02-13,,0.72,0.23,0.0,3.53
1993-02-14,,0.72,0.18,0.0,3.45
1993-02-15,,0.71,0.4,0.0,2.49
1993-02-16,,0.7,0.82,0.0,5.4
1993-02-17,,0.7,1.55,0.0,6.82
1993-02-18,,0.71,1.16,0.0,4.88
1993-02-19,,0.7,0.79,0.0,4.49
1993-02-20,,0.68,1.33,0.0,6.33
1993-02-21,,0.7,1.66,0.0,4.56
1993-02-22,,0.68,1.04,0.01,3.49
1993-02-23,,0.7,1.78,0.0,2.06
1993-02-24,,0.7,1.37,0.0,-0.12
1993-02-25,,0.7,1.62,0.0,-1.52
1993-02-26,,0.72,1.3,0.0,-1.25
1993-02-27,,0.76,1.2,0.42,1.89
1993-02-28,,0.74,0.53,0.41,-1.01
1993-03-01,,0.71,1.09,0.0,-0.81
1993-03-02,,0.7,0.73,0.01,-2.62
1993-03-03,,0.71,0.96,0.0,1.87
1993-03-04,,0.72,0.85,0.0,3.11
